package_name,lcom_slope,lcom_intercept,tcc_slope,tcc_intercept,lcc_slope,lcc_intercept
org_hibernate_metamodel_relational_state,0.0,23.0,0.0,-0.5,0.0,-0.5
org_hibernate_metamodel_source,-0.05121951219512227,48.87317073170731,2.6848999024395305e-05,0.24762809241512188,-0.00031577583658537467,0.2990269439917074
org_hibernate_metamodel_source_annotations,-0.07653061224489335,53.908163265306115,0.0,0.4045302927785713,0.0,0.47024402267653065
org_hibernate_metamodel_source_annotations_attribute,0.0,39.13636363636363,0.0,0.5403035065909091,0.0,0.6312190604545455
org_hibernate_metamodel_source_annotations_attribute_type,0.0,2.142857142857143,0.0,0.5714285671428572,0.0,0.5952380957142857
org_hibernate_metamodel_source_annotations_entity,0.0,147.69230769230768,0.0,0.20313205500000006,0.0,0.3449643130769232
org_hibernate_metamodel_source_annotations_xml,0.0,42.85185185185185,0.0,0.4721764289314816,0.0,0.5015553217092593
org_hibernate_envers_internal_entities_mapper_relation_query,0.0,10.285714285714286,0.0,0.34693879999999994,0.0,0.5918367357142857
org_hibernate_envers_query_internal_property,0.0,0.0,0.0,1.0,0.0,1.0
org_hibernate_osgi_test_client,0.0,1.0,0.0,0.16666667,0.0,0.16666667
org_hibernate_proxool_internal,0.0,38.5,0.0,0.05357143,0.0,0.05357143
org_hibernate_loader_internal,8.907894736842106,17.25,-0.21219073747368422,0.307936515,-0.3757245656315789,0.56904762
org_hibernate_loader_plan_exec_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_exec_process_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_exec_query_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_internal,-0.6666666666666643,12.166666666666664,0.2574314556666667,0.10367965583333333,0.24909812733333328,0.1620129841666667
org_hibernate_loader_plan_spi_build,-38.33333333333334,80.0,0.029949957777777758,0.31791444,0.03952242238095238,0.3630761442857143
org_hibernate_loader_plan_spi_visit,-12.142857142857146,49.71428571428571,-0.003711491428571412,0.25490196285714284,-0.003711491428571412,0.25490196285714284
org_hibernate_loader_spi,-9.25,33.5,0.0,0.0,0.0,0.0
org_hibernate_cache_ehcache_internal_strategy,-0.13157894736842124,22.324561403508774,-0.0005715039473684069,0.150322145,-0.0024322168421052476,0.1892553378947368
org_hibernate_envers_synchronization_work,0.0,23.54545454545455,0.0,0.27408450145454544,0.0,0.3542412169090909
org_hibernate_ejb_criteria,0.0,149.84615384615384,0.0,0.16014292395500002,0.0,0.19985660149346154
org_hibernate_ejb_criteria_expression_function,0.0,4.8,0.0,0.365685431,0.0,0.408008651
org_hibernate_ejb_event,0.0,4.333333333333333,0.0,0.27857143,0.0,0.3063492080952381
org_hibernate_ejb_internal,0.0,39.0,0.0,0.5,0.0,0.5
org_hibernate_envers_configuration_metadata_reader,0.0,45.46153846153846,0.0,0.2846003484615385,0.0,0.4017896115384616
org_hibernate_envers_entities_mapper,0.0,6.655737704918032,0.0,0.44030987819672135,0.0,0.5274019201639344
org_hibernate_envers_entities_mapper_relation,0.0,6.413043478260869,0.0,0.461811265652174,0.0,0.5622925343478261
org_hibernate_envers_entities_mapper_relation_lazy,0.0,6.7333333333333325,0.0,0.5663462579999998,0.0,0.6170285113333333
org_hibernate_envers_entities_mapper_relation_lazy_proxy,0.0,15.833333333333336,0.0,0.39831522,0.0,0.39831522
org_hibernate_envers_event,0.0,4.0,0.0,0.05,0.0,0.05
org_hibernate_envers_reader,0.0,11.25,0.0,0.538429415,0.0,0.6535087675
org_hibernate_envers_tools_query,0.0,41.0,0.0,0.27076649333333336,0.0,0.47999108
org_hibernate_service_jdbc_connections_internal,0.0,38.5,0.0,0.05357143,0.0,0.05357143
org_hibernate_service_jdbc_connections_spi,0.0,17.0,0.0,0.13333334,0.0,0.2
org_hibernate_service_jndi,0.0,13.0,0.0,0.0,0.0,0.0
org_hibernate_service_jta_platform_internal,0.0,12.26086956521739,0.0,0.1608411495652174,0.0,0.17561807339130436
com_badlogic_gdx_graphics_g3d_model,-0.7498809523809524,6.133730158730158,0.11982355649761903,-0.8816696795634921,0.12391146917261904,-0.8706264030912698
com_badlogic_gdx_graphics_glutils,4.748595090209998,133.00187321305336,0.04419517074791484,0.15153785532327702,0.05272108948935225,0.28601116291688855
com_google_gwt_webgl_client,-14.435714285714285,4721.047619047618,0.0,0.0,0.0,0.0
com_badlogic_gwtref_client,-13.311363636363637,83.67159090909091,-0.11961712356818181,0.39280768495454543,-0.13462443342045455,0.6259986872613637
aurelienribon_gdxsetupui_ui,0.0,3.9090909090909087,0.0,0.29251337,0.0,0.30151515181818184
aurelienribon_utils_notifications,0.0,0.2,0.0,0.6333333320000001,0.0,0.713333332
com_badlogicgames_superjumper,0.0,16.952380952380953,0.0,0.3830687842857143,0.0,0.39365079619047616
com_badlogic_gdx_audio_analysis,0.0,132.75,0.0,0.273185485,0.0,0.345766125
com_badlogic_gdx_backends_iosrobovm,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_jnigen_parsing,0.0,16.0,0.0,0.4100656325000001,0.0,0.616338525
com_badlogic_gdx_physics_box2d_joints,0.0,5.35,0.017262802499999952,0.35233427100000003,0.019934639999999948,0.3562558385
com_badlogic_gdx_tests_lwjgl,0.10000000000000009,1.4,0.06666666700000001,0.266666668,0.06666666700000001,0.266666668
com_badlogic_gdx_tools_imagepacker,-0.2400000000000002,8.64,-0.0930715925,0.320397606,-0.08135453230000012,0.3872947048000001
com_dozingcatsoftware_bouncy_elements,0.0,16.90909090909091,0.0,0.23261183,0.0,0.4224926118181818
com_dozingcatsoftware_bouncy_util,0.0,335.0,0.0,0.06988931111111113,0.0,0.07134174444444444
de_swagner_paxbritannica_background,0.0,0.0,0.0,1.0,0.0,1.0
de_swagner_paxbritannica_fighter,0.0,2.0,0.0,0.4603174666666667,0.0,0.4920634933333334
de_swagner_paxbritannica_particlesystem,0.0,3.1666666666666665,0.0,0.16666666666666666,0.0,0.16666666666666666
org_jbox2d_collision,0.0,4.375,0.0,0.03138541002499999,0.0,0.062313046649999974
org_jbox2d_dynamics,0.0,59.23404255319149,0.0,0.004301778106382966,0.0,0.14433096234042553
org_jbox2d_pooling,0.0,78.2,0.0,0.307586207,0.0,0.343678162
com_badlogic_gdx_box2deditor_models,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_box2deditor_utils,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_lights,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_g3d,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_gameplay,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_ogre,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_materials,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_test,nan,nan,nan,nan,nan,nan
io_reactivex,-9.081396350898613,200.4005988892998,-0.010833665250513314,0.6387613196747189,0.00025143328520014,0.7233764635725446
io_reactivex_rxjava3_core,700.7527665148773,-272.6062472709118,-0.01710603506427547,0.3760913102686514,-0.026724421488303906,0.5878665602542729
io_reactivex_rxjava3_exceptions,0.0,4.142857142857143,0.0,0.3293650785714286,0.0,0.34523809428571434
io_reactivex_rxjava3_flowables,0.0,33.0,0.0,0.5,0.0,0.5
io_reactivex_rxjava3_internal_jdk8,0.0,2.9206349206349205,0.0,0.5980927403174604,0.0,0.6962689882539682
io_reactivex_rxjava3_internal_operators_mixed,-6.530723674265627e-19,1.8527444253859349,0.0,0.6723736464819898,0.0,0.7844698215257289
io_reactivex_rxjava3_internal_operators_parallel,0.0,2.127659574468085,0.0,0.6769503573617022,0.0,0.7852921320425532
io_reactivex_rxjava3_internal_queue,0.0,84.0,0.0,0.18484849,0.0,0.27543291000000003
io_reactivex_rxjava3_internal_subscribers,0.0,12.409090909090908,0.0,-0.013541758090909085,0.0,0.0661381590909091
io_reactivex_rxjava3_internal_util,0.0,18.33333333333333,0.0,0.2674001671851852,0.0,0.285213217925926
io_reactivex_rxjava3_observers,-0.026315789473684202,17.94360902255639,6.0496140350870824e-06,0.4435424988872179,4.2347254385964224e-05,0.5505618814022556
io_reactivex_rxjava3_subjects,0.0,11.227272727272727,0.0,0.4498652786363637,0.0,0.5585527531818182
io_reactivex_disposables,nan,nan,nan,nan,nan,nan
io_reactivex_exceptions,0.0,7.5,0.0,0.37407407333333337,0.0,0.38888889
io_reactivex_flowables,nan,nan,nan,nan,nan,nan
io_reactivex_internal_disposables,nan,nan,nan,nan,nan,nan
io_reactivex_internal_functions,0.0,20.322580645161292,0.0,0.8064516129032258,0.0,0.8064516129032258
io_reactivex_internal_fuseable,nan,nan,nan,nan,nan,nan
io_reactivex_internal_observers,0.0,8.814814814814815,0.0,0.1386231062962963,0.0,0.21618258296296294
io_reactivex_internal_operators_completable,nan,nan,nan,nan,nan,nan
io_reactivex_internal_operators_flowable,0.0,3.247619047619048,0.0,0.6926821000357143,0.0,0.7907008607738094
io_reactivex_internal_operators_maybe,nan,nan,nan,nan,nan,nan
io_reactivex_internal_operators_mixed,0.0,1.5833333333333333,0.0,0.6393593735416667,0.0,0.7708333341666666
io_reactivex_internal_operators_parallel,0.0,2.1739130434782608,0.0,0.6704106312173913,0.0,0.7806245696956523
io_reactivex_internal_operators_single,0.0,1.5980392156862746,0.0,0.7744044097647058,0.0,0.8434873963333334
io_reactivex_internal_subscribers,0.0,12.5,0.0,-0.013358104000000008,0.0,0.06696460454545455
io_reactivex_internal_subscriptions,0.0,18.3,0.0,0.18130536379999998,0.0,0.3035275898
io_reactivex_internal_util,0.0,15.518518518518519,0.0,0.2688404965185185,0.0,0.28665354725925923
io_reactivex_observables,0.0,33.0,0.0,0.5,0.0,0.5
io_reactivex_observers,0.0,64.13333333333334,0.0,0.39446286533333347,0.0,0.5077379386666666
io_reactivex_processors,0.0,21.0,0.0,0.4083967305555556,0.0,0.6028389661111111
io_reactivex_schedulers,0.0,5.3,0.0,-0.025714282999999994,0.0,-0.011428569999999994
io_reactivex_subjects,0.0,12.909090909090908,0.0,0.44014342,0.0,0.5477865181818182
io_reactivex_subscribers,0.0,33.42857142857143,0.0,0.480789577142857,0.0,0.5964591071428572
io_reactivex_xmapz,0.0,0.0,0.0,0.5,0.0,1.0
io_reactivex_rxjava3_disposables,0.0,7.5,0.0,0.18484848399999998,0.0,0.18787879
io_reactivex_rxjava3_internal_disposables,0.0,30.166666666666675,0.0,0.17878788166666668,0.0,0.18484848666666664
io_reactivex_rxjava3_xmapz,0.0,0.0,0.0,0.5,0.0,1.0
io_reactivex_internal_queue,0.0,84.0,0.0,0.18484849,0.0,0.27543291000000003
io_seata_config_consul,0.0,14.0,-0.009722224999999994,0.5882716416666667,-0.009722225000000008,0.8351851972222223
io_seata_core_exception,0.45,4.5,-0.0032467533636363634,0.10957792602272728,-0.0032467533636363634,0.10957792602272728
io_seata_rm_tcc,0.005180481283422456,22.26164215686275,2.522022110242657e-06,0.04187073432202113,-1.8540066664952715e-05,0.08980190290280918
io_seata_rm_tcc_api,-0.016483516483516484,12.252747252747252,0.00010566362637362638,0.5464567543956043,0.0,0.79807693
io_seata_rm_tcc_interceptor,0.0034965034965034965,4.564102564102564,0.0,0.05000000000000001,0.0,0.05000000000000001
io_seata_rm_tcc_remoting,-0.005390442890442882,14.776175213675215,7.855096008158511e-05,-0.20075007031517092,7.855096008158511e-05,-0.20075007031517092
io_seata_rm_tcc_remoting_parser,-0.003146853146853148,6.342307692307693,8.093758158508161e-05,-0.13740503433760684,8.093758158508161e-05,-0.13740503433760684
io_seata_spring_util,0.08041958041958042,19.807692307692307,0.0,0.0,0.0,0.0
io_seata_tm_api_transaction,0.10606060606060601,9.227272727272728,0.0,0.3253968283333332,0.0,0.3253968283333332
io_seata_config_etcd,0.0,11.666666666666664,0.0,0.31481481666666666,0.0,0.5925925999999999
io_seata_discovery_registery_etcd,0.0,33.0,0.0,0.48809525,0.0,0.571428575
io_seata_rm_datasource_undo_mysql,0.15000000000000002,3.4000000000000004,0.0,0.083333335,0.0,0.083333335
io_seata_core_protocol,nan,nan,nan,nan,nan,nan
com_alibaba_fescar_rm,0.07570253527086714,47.690199265673456,-0.0006312570141613785,0.15641784612152004,-0.00023996989873642258,0.19097853120460034
com_alibaba_fescar_common,-0.04518526345449416,16.817078754578755,-8.39516202627504e-05,0.10536249665718865,-0.0005445105266448302,0.12062501094931319
com_alibaba_fescar_common_exception,0.24725274725274723,16.0,0.005094905098351645,0.20606060619999989,0.005094905098351645,0.20606060619999989
com_alibaba_fescar_common_loader,-0.7615384615384615,35.2,0.0,0.0,0.0,0.0
com_alibaba_fescar_common_util,0.08241758241758254,19.30952380952381,-0.0038723183516483507,0.036734695714285705,-0.0038723183516483507,0.036734695714285705
com_alibaba_fescar_config,2.4780552780552787,28.982931354359927,0.0042297222526473536,0.0879110181906617,0.008443185442957041,0.12657127461273968
com_alibaba_fescar_core_context,0.0,1.0,-0.004945054945054949,0.5833333333333334,-0.004945054945054949,0.5833333333333334
com_alibaba_fescar_core_exception,0.0,4.5,0.0,0.178571435,0.0,0.178571435
com_alibaba_fescar_core_model,-0.020604395604395604,2.232142857142857,-0.014835164835164835,0.19285714285714284,-0.014835164835164835,0.19285714285714284
com_alibaba_fescar_core_protocol,-0.015698587127158548,7.33469387755102,-0.0010738162072213512,0.24874174281632652,-0.0014382676747252846,0.341626855844898
com_alibaba_fescar_core_protocol_transaction,-0.0659340659340659,6.947368421052632,-0.001317089404279927,0.3573387903007517,-0.0006664611590514824,0.47006898963909777
com_alibaba_fescar_core_rpc,0.06363442591891016,79.65464901477831,-0.0012639967526927778,0.1638515480622229,-0.0011809973341109304,0.25634243553371305
com_alibaba_fescar_core_rpc_netty,0.23484410326515692,104.052973342447,-0.001568868645023396,0.23962656441770333,-0.001568831859219731,0.3236660090933015
com_alibaba_fescar_discovery_registry,-1.8863636363636356,33.25883838383838,-0.021291485631818183,0.3658898546715728,-0.0254509381689394,0.46913695657835497
com_alibaba_fescar_rm_datasource,0.1026463602664695,48.89412062237919,-0.0018580101474241382,0.15565006598499392,-0.001429600157127221,0.19122539307629974
com_alibaba_fescar_rm_datasource_exec,-0.13890109890109886,5.731428571428571,-0.0006599115076923069,0.13866481194285715,-0.0004818038857142852,0.1528627076857143
com_alibaba_fescar_rm_datasource_sql,-0.06966459627329198,37.9184099378882,-0.0003398482325465833,0.1447328660357764,-0.00046826633540372514,0.19942292559006206
com_alibaba_fescar_rm_datasource_sql_druid,0.0,3.7999999999999985,0.0,0.6166666799999999,0.0,0.6166666799999999
com_alibaba_fescar_rm_datasource_sql_struct,-0.182857142857143,80.6457142857143,-0.00034711414025974033,0.12461397635324678,-0.000682752363636363,0.24510809854545454
com_alibaba_fescar_rm_datasource_undo,-0.05455862818500188,7.0904238618524325,-0.008526882169303224,0.05804291005337518,-0.008251821432677211,0.06636316189638931
com_alibaba_fescar_rm_datasource_undo_mysql,0.009230769230769239,3.897142857142857,-0.004395604483516482,0.04047619128571428,-0.004395604483516482,0.04047619128571428
com_alibaba_fescar_rm_tcc_interceptor,0.0,4.5,0.0,0.05000000000000001,0.0,0.05000000000000001
com_alibaba_fescar_rm_tcc_remoting,0.0,14.875,0.0,-0.20219017124999997,0.0,-0.20219017124999997
com_alibaba_fescar_server,0.539618823067099,30.918303229337706,4.047996943567165e-05,0.14542468172147424,0.0007074256068291864,0.22574359542671046
com_alibaba_fescar_server_coordinator,0.26769230769230773,19.70285714285714,0.0,-0.10717948599999996,0.0,-0.071282046
com_alibaba_fescar_server_lock,-0.04945054945054945,1.1428571428571428,0.0,0.0,0.0,0.0
com_alibaba_fescar_server_session,1.8017216117216113,54.632857142857155,0.0019718421373626366,0.1172921330714286,0.004568947200000001,0.24357270119999994
com_alibaba_fescar_server_store,0.021768707482993196,5.137414965986395,-0.002628765802721084,0.37961127055782307,-0.0022108843537414964,0.47823129251700663
com_alibaba_fescar_spring_annotation,-0.08241758241758242,9.107142857142858,0.026813464609890106,0.26246392771428584,0.026023976153846152,0.4883116871428571
com_alibaba_fescar_spring_util,-4.5,18.333333333333336,0.0,0.0,0.0,0.0
com_alibaba_fescar_tm,-0.25117739403453687,7.955473098330241,-0.0051472336577708,-0.013811585083487968,-0.004614433143998858,0.009276437179962894
com_alibaba_fescar_tm_api,-0.2686202686202685,6.682539682539681,-0.0038122370695970694,0.07006172857142857,-0.003052503003663004,0.09722222142857145
com_alibaba_fescar_tm_api_transaction,0.0,14.0,0.0,0.3333333333333333,0.0,0.3333333333333333
com_alibaba_fescar_core_service,0.0,3.3333333333333335,0.0,-0.3333333333333333,0.0,-0.3333333333333333
com_alibaba_fescar_tm_dubbo,-0.4,2.1,0.0,0.33333334,0.0,0.41666667
io_seata_saga_engine_evaluation_expression,0.0,0.0,0.0,0.8,0.0,1.0
org_springframework_context_testfixture_cache_beans,0.0,299.25,0.0,0.3582887675,0.0,0.3582887675
org_springframework_r2dbc_connection_init,0.06349206349206364,20.77777777777778,0.0,0.14283521777777775,0.0,0.22228164333333333
org_aopalliance,0.0,1.0,0.0,-0.5,0.0,-0.5
org_springframework_aop_testfixture_interceptor,0.0,1.3333333333333333,0.0,0.6,0.0,0.6
org_springframework_beans_factory,0.0,1.2,0.0,-0.39999999999999997,0.0,-0.39999999999999997
org_springframework_beans_factory_groovy,0.0,51.2,0.0,0.620471692,0.0,0.7653235640000001
org_springframework_beans_testfixture_beans,0.0,194.44827586206887,0.0,0.10540176127586205,0.0,0.16666469862068964
org_springframework_beans_testfixture_factory_xml,0.0,137.0,0.0,0.0,0.0,0.0
org_springframework_contextsupport_testfixture_jcache,0.0,105.0,0.0,0.43655915,0.0,0.43655915
org_springframework_context_index,0.0,0.0,0.0,1.0,0.0,1.0
org_springframework_context_index_processor,0.02639730639730639,10.89010101010101,-0.0002655122047138066,0.36748052407676773,5.515476363636931e-05,0.42688407996363625
org_springframework_context_testfixture,0.0,197.2,0.0,0.279328452,0.0,0.33629762674999997
org_springframework_context_testfixture_beans,0.0,0.6666666666666666,0.0,0.7999999999999999,0.0,0.8666666666666667
org_springframework_context_testfixture_cache,0.0,350.09999999999997,0.0,0.06909378299999999,0.0,0.11231886699999998
org_springframework_context_testfixture_jndi,0.0,105.25,0.0,0.34039939,0.0,0.41938844124999997
org_springframework_core_convert_support,0.0,3.0,0.0,-0.5,0.0,-0.5
org_springframework_core_metrics_jfr,0.0,0.8333333333333334,0.0,0.4305555566666666,0.0,0.5555555566666667
org_springframework_core_testfixture_codec,0.0,36.75,0.0,-0.4465709725,0.0,-0.4465709725
org_springframework_core_testfixture_io_buffer,-0.10256410256410274,23.119658119658112,0.00030525032051281976,0.22385022087606835,0.0004578755128205112,0.2385531110683761
org_springframework_core_testfixture_xml,0.0,7.5,0.0,0.5,0.0,0.5
org_springframework_expression_spel,0.0,5.0,0.0,-0.5,0.0,-0.5
org_springframework_http,0.0,3.5,0.0,-0.166666665,0.0,-0.05555554999999998
org_springframework_http_codec,-0.04061354151589725,21.52618501896617,-0.00031740647280807747,0.2204196127697817,-0.0002759210198529247,0.2753076818199133
org_springframework_http_codec_protobuf,-0.08571428571428574,10.360000000000001,-0.00036848071428571426,0.3720502723333334,-0.00036848071428571426,0.43871693233333336
org_springframework_messaging_handler_invocation_reactive,-0.22908496732026223,40.71464646464648,-0.007680430879738553,0.36502203362626257,-0.007963008970588237,0.41524386704545463
org_springframework_messaging_rsocket_annotation_support,0.028571428571428976,42.84395604395605,0.0002968458571428586,0.10452595193406594,0.0003215832857142868,0.11980210551648351
org_springframework_mock_http_server_reactive,-0.9945454545454547,97.1,0.000336631698181818,0.1037461816181818,-6.485293818181869e-05,0.18511332370909095
org_springframework_orm_hibernate5_support,0.05494505494505495,23.978021978021978,-0.001048951043956044,0.19708624881758238,-0.002114552087912089,0.25084582323516486
org_springframework_r2dbc,0.11021126760563407,12.065727699530514,-0.003372940572965574,0.31737306976101987,-0.0035885493247261487,0.37786330289384457
org_springframework_r2dbc_connection,0.3291428571428571,21.25714285714286,-0.0045714285714285674,0.3296486736952381,-0.0045714285714285674,0.401764538495238
org_springframework_r2dbc_connection_lookup,0.0,8.6,0.0,0.42069264200000006,0.0,0.45341991200000004
org_springframework_r2dbc_core,0.020909090909091002,7.32929292929293,-0.0028219110616883015,0.3096878941630591,-0.0031444312389610255,0.36630810306204903
org_springframework_transaction_reactive,0.0,43.15384615384614,0.0,0.1446634811538461,0.0,0.2043031288461538
org_springframework_web_cors,-0.30082070707070696,33.66772342995169,-0.0003018412615283298,0.29490390527173915,0.00010112894255050477,0.42913060905948075
org_springframework_web_cors_reactive,0.02662337662337663,8.51948051948052,0.002186147175324675,0.3829004337229437,0.0004329004220779225,0.4170995679220779
org_springframework_web_reactive_function_server_support,-0.02769177846577227,5.040935672514619,0.0,0.44444445,0.0,0.46825397166666666
org_springframework_web_reactive_socket_server,-0.2795051353874882,29.104766148883794,0.0024667778739495797,0.32014628874119344,0.001573355027544351,0.4440326494957983
org_springframework_web_reactive_socket_server_upgrade,0.03475490196078448,24.33725490196078,0.0022780252696078416,0.45375026151960784,0.0011253467931372526,0.6392503418431372
org_springframework_web_servlet_function,-1.3589305130863705,59.85150907843324,-0.0006039873151618635,0.4793260350427164,-0.0006313309570048711,0.5342822906414704
org_springframework_web_servlet_view_freemarker,-0.02490118577075092,28.769565217391307,1.4116320158102469e-06,0.058379919856521745,1.4116320158102469e-06,0.058379919856521745
org_springframework_web_servlet_view_groovy,-0.03359683794466403,12.543478260869566,0.0,0.38636363500000004,0.0,0.38636363500000004
org_springframework_web_socket_sockjs_transport_handler,0.0059641445511010634,6.821040372670807,-0.0002281985389610391,0.1407633910714286,-0.0002877804003740821,0.17751623312305898
org_springframework_web_testfixture_http_client_reactive,-0.23076923076923078,60.0,0.0003622750549450556,0.20335616714285715,0.0008694601648351652,0.3380547964285714
org_springframework_web_testfixture_http_server_reactive_bootstrap,0.0,17.0,0.0,0.5255718875000001,0.0,0.6703839875
org_springframework_web_testfixture_method,0.0,32.14285714285715,0.0,0.5196028524285713,0.0,0.6648409381428573
org_springframework_web_testfixture_server,0.0,3.75,0.0,0.5684523925000001,0.0,0.6517857175
