package_name,cbo_slope,cbo_intercept,rfc_slope,rfc_intercept
org_hibernate_loader_plan_spi_visit,-0.5714285714285712,8.714285714285712,-0.2857142857142865,6.857142857142858
org_hibernate_loader_spi,-0.625,6.5,0.0,0.0
org_hibernate_cache_ehcache_internal_strategy,-0.07894736842105265,7.394736842105262,-0.31578947368421106,6.000000000000002
org_hibernate_envers_synchronization_work,0.0,8.818181818181818,0.0,10.363636363636363
org_hibernate_ejb_criteria,0.0,8.836538461538463,0.0,7.519230769230768
org_hibernate_ejb_criteria_expression_function,0.0,7.0,0.0,6.3
org_hibernate_ejb_event,0.0,6.523809523809524,0.0,8.476190476190476
org_hibernate_ejb_internal,0.0,4.5,0.0,6.0
org_hibernate_envers_configuration_metadata_reader,0.0,5.846153846153847,0.0,11.153846153846152
org_hibernate_envers_entities_mapper,0.0,6.9344262295081975,0.0,9.983606557377051
