package_name,wmc_slope,wmc_intercept,nosi_slope,nosi_intercept,loc_slope,loc_intercept
org_hibernate_metamodel_source,-0.02926829268292739,14.765853658536587,-0.010243902439024533,2.6653658536585376,-0.13317073170731747,56.77658536585366
org_hibernate_metamodel_source_annotations,-0.03673469387755013,17.9734693877551,-0.015306122448979576,4.653061224489797,-0.15000000000000002,70.41632653061224
org_hibernate_metamodel_source_annotations_attribute,0.0,14.90909090909091,0.0,0.6818181818181818,0.0,54.04545454545455
org_hibernate_metamodel_source_annotations_attribute_type,0.0,9.428571428571429,0.0,0.8571428571428571,0.0,34.142857142857146
org_hibernate_metamodel_source_annotations_entity,0.0,31.538461538461537,0.0,1.4615384615384617,0.0,119.23076923076924
org_hibernate_metamodel_source_annotations_xml,0.0,16.37037037037037,0.0,5.25925925925926,0.0,64.53703703703704
org_hibernate_envers_internal_entities_mapper_relation_query,0.0,5.7142857142857135,0.0,0.14285714285714285,0.0,39.57142857142857
org_hibernate_envers_query_internal_property,0.0,2.0,0.0,0.0,0.0,9.0
org_hibernate_osgi_test_client,0.0,12.0,0.0,0.0,0.0,69.5
org_hibernate_proxool_internal,0.0,17.5,0.0,0.5,0.0,63.5
org_hibernate_loader_internal,-2.7368421052631593,17.0,0.4342105263157895,0.25,3.3421052631579045,59.5
org_hibernate_loader_plan_exec_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_exec_process_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_exec_query_internal,nan,nan,nan,nan,nan,nan
org_hibernate_loader_plan_internal,0.08333333333333215,6.666666666666668,-0.08333333333333331,0.33333333333333326,-0.0833333333333286,23.83333333333333
org_hibernate_loader_plan_spi_build,-3.920634920634921,17.142857142857142,-0.19047619047619047,0.8571428571428571,-12.126984126984127,90.57142857142857
org_hibernate_loader_plan_spi_visit,-1.1428571428571423,12.428571428571427,0.0,0.0,-2.2857142857142847,33.28571428571428
org_hibernate_loader_spi,-0.875,7.0,0.0,0.0,0.625,9.0
org_hibernate_cache_ehcache_internal_strategy,-0.05263157894736725,11.82456140350877,0.0,0.05263157894736842,-0.10526315789473983,47.80701754385965
org_hibernate_envers_synchronization_work,0.0,11.727272727272727,0.0,0.4545454545454545,0.0,46.90909090909091
org_hibernate_ejb_criteria,0.0,11.259615384615385,0.0,1.0865384615384617,0.0,46.92307692307693
org_hibernate_ejb_criteria_expression_function,0.0,6.9,0.0,0.2,0.0,35.2
org_hibernate_ejb_event,0.0,8.857142857142858,0.0,0.3333333333333333,0.0,36.66666666666666
org_hibernate_ejb_internal,0.0,13.5,0.0,0.0,0.0,40.0
org_hibernate_envers_configuration_metadata_reader,0.0,15.384615384615385,0.0,0.15384615384615385,0.0,60.0
org_hibernate_envers_entities_mapper,0.0,9.836065573770492,0.0,0.09836065573770493,0.0,38.60655737704918
org_hibernate_envers_entities_mapper_relation,0.0,8.630434782608695,0.0,0.13043478260869565,0.0,36.28260869565217
org_hibernate_envers_entities_mapper_relation_lazy,0.0,12.6,0.0,0.0,0.0,49.13333333333333
org_hibernate_envers_entities_mapper_relation_lazy_proxy,0.0,14.166666666666664,0.0,0.0,0.0,56.16666666666666
org_hibernate_envers_event,0.0,7.2,0.0,0.0,0.0,26.5
org_hibernate_envers_reader,0.0,16.0,0.0,0.0,0.0,72.0
org_hibernate_envers_tools_query,0.0,26.33333333333333,0.0,0.0,0.0,110.0
org_hibernate_service_jdbc_connections_internal,0.0,17.5,0.0,0.5,0.0,60.5
org_hibernate_service_jdbc_connections_spi,0.0,8.6,0.0,0.0,0.0,26.6
org_hibernate_service_jndi,0.0,10.333333333333334,0.0,0.0,0.0,48.33333333333334
org_hibernate_service_jta_platform_internal,0.0,6.086956521739131,0.0,0.39130434782608703,0.0,33.0
com_badlogic_gdx_graphics_g3d_model,0.8273809523809524,4.535714285714285,0.04023809523809524,0.07857142857142857,2.9050000000000002,17.61666666666666
com_badlogic_gdx_graphics_glutils,0.23235729074238418,26.206201321108157,0.06521739130434782,1.507246376811594,3.8293108547766956,108.57941437444542
com_google_gwt_webgl_client,-0.1285714285714286,54.154761904761905,0.0,1.5,-0.41428571428571426,154.78571428571428
com_badlogic_gwtref_client,-2.3545454545454545,19.35,-0.7715909090909092,2.847727272727273,-7.339772727272728,63.69431818181819
aurelienribon_gdxsetupui_ui,0.0,6.227272727272728,0.0,1.0454545454545454,0.0,50.45454545454545
aurelienribon_utils_notifications,0.0,13.8,0.0,0.0,0.0,39.6
com_badlogicgames_superjumper,-0.047619047619051,13.333333333333336,-0.14285714285714235,2.7142857142857144,-0.2380952380952337,59.52380952380953
com_badlogic_gdx_audio_analysis,0.0,33.0,0.0,6.25,0.0,116.0
com_badlogic_gdx_backends_iosrobovm,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_jnigen_parsing,0.0,14.375,0.0,0.125,0.0,47.875
com_badlogic_gdx_physics_box2d_joints,-0.1999999999999993,5.35,0.0,0.0,-0.6999999999999993,27.5
com_badlogic_gdx_tests_lwjgl,0.7000000000000002,3.8000000000000003,0.0,1.0,5.799999999999997,42.2
com_badlogic_gdx_tools_imagepacker,3.0600000000000023,29.04,0.3099999999999996,5.440000000000001,15.289999999999992,130.36
com_dozingcatsoftware_bouncy_elements,0.0,15.909090909090908,0.0,2.090909090909091,0.0,62.81818181818182
com_dozingcatsoftware_bouncy_util,0.0,53.444444444444436,0.0,6.222222222222222,0.0,169.33333333333334
de_swagner_paxbritannica_background,0.0,11.666666666666664,0.0,2.0,0.0,69.66666666666667
de_swagner_paxbritannica_fighter,0.0,12.666666666666664,0.0,2.333333333333333,0.0,43.66666666666666
de_swagner_paxbritannica_particlesystem,0.0,6.833333333333332,0.0,2.333333333333333,0.0,34.0
org_jbox2d_collision,0.0,16.25,0.0,0.3,0.0,97.4
org_jbox2d_dynamics,0.0,21.148936170212764,0.0,0.23404255319148934,0.0,116.97872340425532
org_jbox2d_pooling,0.0,11.1,0.0,0.3,0.0,38.1
com_badlogic_gdx_box2deditor_models,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_box2deditor_utils,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_lights,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_g3d,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_gameplay,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_loaders_ogre,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_materials,nan,nan,nan,nan,nan,nan
com_badlogic_gdx_graphics_g3d_test,nan,nan,nan,nan,nan,nan
io_reactivex,-0.26691886066318155,11.471823633167258,-0.05648548418518973,2.7459361933394466,-1.564503718257553,80.58224505893068
io_reactivex_rxjava3_core,3.833248081841431,5.413682864450134,4.911034869939491,-0.11218888403717386,14.21580063626723,47.751723223754
io_reactivex_rxjava3_exceptions,0.0,7.428571428571429,0.0,0.5714285714285714,0.0,33.42857142857143
io_reactivex_rxjava3_flowables,0.0,7.5,0.0,1.5,0.0,26.5
io_reactivex_rxjava3_internal_jdk8,0.0,9.777777777777779,0.0,0.6666666666666666,0.0,77.04761904761905
io_reactivex_rxjava3_internal_operators_mixed,0.0,10.871698113207547,0.0,0.448713550600343,0.0,92.46938250428816
io_reactivex_rxjava3_internal_operators_parallel,0.0,12.936170212765957,0.0,0.7234042553191491,0.0,104.57446808510642
io_reactivex_rxjava3_internal_queue,0.0,21.5,0.0,9.5,0.0,96.0
io_reactivex_rxjava3_internal_subscribers,0.0,12.045454545454545,0.0,0.0,0.0,45.40909090909091
io_reactivex_rxjava3_internal_util,0.0,13.888888888888891,0.0,1.4074074074074074,0.0,49.37037037037037
io_reactivex_rxjava3_observers,-0.004385964912280708,15.990601503759397,-0.0008771929824561344,1.8124060150375936,-0.008771929824561415,62.26691729323309
io_reactivex_rxjava3_subjects,0.0,27.363636363636363,0.0,1.4090909090909092,0.0,135.6818181818182
io_reactivex_disposables,nan,nan,nan,nan,nan,nan
io_reactivex_exceptions,0.0,9.0,0.0,0.5,0.0,36.66666666666666
io_reactivex_flowables,nan,nan,nan,nan,nan,nan
io_reactivex_internal_disposables,nan,nan,nan,nan,nan,nan
io_reactivex_internal_functions,0.0,3.967741935483871,0.0,0.3225806451612903,0.0,26.483870967741932
io_reactivex_internal_fuseable,nan,nan,nan,nan,nan,nan
io_reactivex_internal_observers,0.0,12.0,0.0,0.0,0.0,43.25925925925926
io_reactivex_internal_operators_completable,nan,nan,nan,nan,nan,nan
io_reactivex_internal_operators_flowable,0.0,11.802380952380952,0.0,0.11904761904761905,0.00047619047618923104,98.66714285714285
io_reactivex_internal_operators_maybe,nan,nan,nan,nan,nan,nan
io_reactivex_internal_operators_mixed,0.0,12.291666666666664,0.0,0.125,0.0,109.1875
io_reactivex_internal_operators_parallel,0.0,13.369565217391305,0.0,0.17391304347826084,0.0,108.10869565217392
io_reactivex_internal_operators_single,0.0,6.009803921568627,0.0,0.06862745098039216,0.0,46.67647058823529
io_reactivex_internal_subscribers,0.0,12.227272727272727,0.0,0.0,0.0,46.22727272727273
io_reactivex_internal_subscriptions,0.0,18.8,0.0,1.5,0.0,62.2
io_reactivex_internal_util,0.0,13.037037037037033,0.0,1.148148148148148,0.0,47.5925925925926
io_reactivex_observables,0.0,8.0,0.0,0.0,0.0,28.5
io_reactivex_observers,0.0,19.933333333333334,0.0,1.6000000000000003,0.0,80.93333333333334
io_reactivex_processors,0.0,34.27777777777778,0.0,1.1666666666666667,0.0,175.61111111111111
io_reactivex_schedulers,0.0,4.7,0.0,1.1,0.0,30.100000000000005
io_reactivex_subjects,0.0,28.5,0.0,1.181818181818182,0.0,139.3181818181818
io_reactivex_subscribers,0.0,21.571428571428573,0.0,1.0,0.0,91.0
io_reactivex_xmapz,0.0,4.0,0.0,1.0,0.0,38.0
io_reactivex_rxjava3_disposables,0.0,8.799999999999999,0.0,1.9000000000000001,0.0,32.0
io_reactivex_rxjava3_internal_disposables,0.0,18.666666666666668,0.0,2.5,0.0,63.16666666666665
io_reactivex_rxjava3_xmapz,0.0,4.0,0.0,1.0,0.0,38.0
io_reactivex_internal_queue,0.0,21.5,0.0,9.5,0.0,96.0
io_seata_config_consul,0.05,17.41111111111111,0.0,3.0,0.1,99.65555555555555
io_seata_core_exception,0.040909090909090916,5.340909090909092,-0.02727272727272727,0.9204545454545454,-0.026136363636363635,23.392045454545453
io_seata_rm_tcc,0.0028923282599753277,11.07385935143288,0.0012597696421225838,0.8980957767722473,0.003046585767174039,45.08710407239819
io_seata_rm_tcc_api,0.0,11.0,0.0,1.0,0.0,38.0
io_seata_rm_tcc_interceptor,0.0,15.5,0.0017482517482517483,4.532051282051282,-0.045454545454545456,78.91666666666667
io_seata_rm_tcc_remoting,-0.004079254079254077,8.800213675213676,0.000777000777000777,0.014245014245014244,-0.008595571095571105,35.71741452991453
io_seata_rm_tcc_remoting_parser,-0.007226107226107226,10.26752136752137,0.0011655011655011655,0.021367521367521368,-0.01829836829836833,44.064529914529906
io_seata_spring_util,0.01748251748251748,23.153846153846153,0.006993006993006993,7.544871794871795,-0.055944055944055944,89.5576923076923
io_seata_tm_api_transaction,0.03030303030303036,8.469696969696969,0.0,0.33333333333333337,0.09393939393939403,24.257575757575754
io_seata_config_etcd,0.0,14.0,0.0,1.6666666666666667,0.0,81.33333333333333
io_seata_discovery_registery_etcd,0.0,11.75,0.0,0.5,0.0,69.75
io_seata_rm_datasource_undo_mysql,0.675,5.800000000000001,-0.45,2.55,3.225,52.099999999999994
io_seata_core_protocol,nan,nan,nan,nan,nan,nan
com_alibaba_fescar_rm,-0.009739656094362687,12.77232576964124,-0.0012206761491029981,0.9846754004579636,-0.2418004591785093,57.922581510560505
com_alibaba_fescar_common,-0.09358974358974353,11.026190476190475,0.0005142293603831773,2.899725274725275,-0.2873767258382655,44.67179487179487
com_alibaba_fescar_common_exception,0.03956043956043959,5.6,0.014835164835164838,0.6,-0.014835164835164678,25.364285714285714
com_alibaba_fescar_common_loader,-0.2175824175824176,21.557142857142857,-0.1087912087912088,9.028571428571428,-0.834065934065934,91.38571428571427
com_alibaba_fescar_common_util,-0.11098901098901069,16.51904761904762,0.06446886446886445,4.4,-0.03333333333333212,58.86190476190477
com_alibaba_fescar_config,0.027522477522477395,13.414873222016084,-0.014252414252414244,1.645516388373531,-0.7532800532800529,61.20166975881261
com_alibaba_fescar_core_context,-0.23076923076923064,7.333333333333332,0.0,0.6666666666666666,-0.527472527472527,22.33333333333333
com_alibaba_fescar_core_exception,-0.026373626373626374,6.6000000000000005,-0.026373626373626374,1.6,-0.6758241758241758,33.42857142857143
com_alibaba_fescar_core_model,-0.07774725274725273,4.353571428571429,-0.010164835164835165,1.0392857142857144,-0.5046703296703295,16.075
com_alibaba_fescar_core_protocol,-0.03422291993720572,10.346938775510203,-0.012558869701726838,0.8979591836734692,-0.3017896389324956,46.112653061224485
com_alibaba_fescar_core_protocol_transaction,-0.058415268941584775,8.834586466165414,0.0,0.2631578947368421,-0.4802776171197229,41.59548872180451
com_alibaba_fescar_core_rpc,0.021852500947328334,23.28229679802956,0.00473901098901098,2.3124076354679803,0.04387315270935873,96.03863916256158
com_alibaba_fescar_core_rpc_netty,0.07255901992744104,25.74777853725222,0.0011882853988117162,1.6214627477785373,0.23209422156790596,111.81572112098428
com_alibaba_fescar_discovery_registry,-0.3962878787878791,19.966861471861474,0.2895454545454545,3.2024963924963927,-3.8631818181818196,99.22469696969698
com_alibaba_fescar_rm_datasource,-0.005993590327093703,13.02831816223367,-0.001940453667228228,1.0084642599234164,-0.25538901500351735,58.9821405511357
com_alibaba_fescar_rm_datasource_exec,-0.20395604395604391,13.211428571428572,0.0,0.20000000000000004,-0.7773626373626374,62.86000000000001
com_alibaba_fescar_rm_datasource_sql,0.0250928491798058,10.131233954451345,0.007950310559006213,0.6498757763975156,0.11580665711100456,46.49803312629398
com_alibaba_fescar_rm_datasource_sql_druid,-0.04219780219780223,10.502857142857142,0.0,0.0,-0.03164835164835172,59.49142857142857
com_alibaba_fescar_rm_datasource_sql_struct,0.06181818181818182,15.807272727272732,0.010129870129870128,1.3633766233766234,0.37472527472527467,65.48961038961038
com_alibaba_fescar_rm_datasource_undo,0.03008090810288615,7.3675039246467815,-0.05329066537857747,1.2178963893249604,-1.0745199855089962,45.43155416012559
com_alibaba_fescar_rm_datasource_undo_mysql,0.04351648351648356,7.831428571428569,-0.04879120879120879,0.4671428571428571,-3.389010989010989,71.17142857142858
com_alibaba_fescar_rm_tcc_interceptor,0.0,15.5,0.0,4.5,0.0,79.0
com_alibaba_fescar_rm_tcc_remoting,0.0,9.5,0.0,0.0,0.0,37.125
com_alibaba_fescar_server,-0.11982681430957297,16.000886699507394,-0.030989572368882713,2.183597883597884,-0.25172273448135435,70.69695311074621
com_alibaba_fescar_server_coordinator,0.06461538461538464,17.737142857142857,0.0,0.20000000000000004,0.4830769230769236,83.24571428571429
com_alibaba_fescar_server_lock,-0.056593406593406594,6.671428571428572,0.0,0.0,-0.12747252747252746,30.900000000000002
com_alibaba_fescar_server_session,-0.2656776556776556,20.904285714285717,-0.0397069597069597,1.427142857142857,-0.8952747252747251,75.28714285714285
com_alibaba_fescar_server_store,0.023443223443223405,12.990476190476187,0.0034013605442176874,1.8027210884353735,0.2154369440083726,82.38707482993198
com_alibaba_fescar_spring_annotation,-0.0543956043956044,15.228571428571428,-0.026373626373626377,0.24285714285714288,-0.6302197802197802,69.61428571428571
com_alibaba_fescar_spring_util,-2.25,23.416666666666668,-0.75,7.416666666666667,-8.5,90.33333333333333
com_alibaba_fescar_tm,-0.09362066504923652,6.666048237476808,-0.007421150278293137,0.3450834879406307,-0.0005708577137147757,25.654916512059362
com_alibaba_fescar_tm_api,-0.09523809523809514,7.0238095238095255,-0.009768009768009766,0.3174603174603175,0.021978021978021976,25.547619047619055
com_alibaba_fescar_tm_api_transaction,0.0,7.0,0.0,0.6666666666666666,0.0,16.0
com_alibaba_fescar_core_service,0.0,4.333333333333334,-0.01282051282051282,0.37606837606837606,-0.040792540792541084,16.752136752136757
com_alibaba_fescar_tm_dubbo,0.0,3.75,0.0,0.0,0.8,27.175
io_seata_saga_engine_evaluation_expression,0.2,6.3,0.0,0.0,0.6000000000000001,27.900000000000002
org_springframework_context_testfixture_cache_beans,0.0,27.25,0.0,0.5,0.0,68.0
org_springframework_r2dbc_connection_init,0.003968253968253891,12.916666666666668,0.0,2.888888888888889,0.007936507936507908,46.499999999999986
org_aopalliance,0.0,1.25,0.0,0.0,0.0,4.25
org_springframework_aop_testfixture_interceptor,0.0,4.666666666666667,0.0,0.0,0.0,16.0
org_springframework_beans_factory,0.0,1.2,0.0,0.0,0.0,18.0
org_springframework_beans_factory_groovy,0.0,33.60000000000001,0.0,0.4,-0.06363636363636363,153.93636363636364
org_springframework_beans_testfixture_beans,0.0009094353921940791,14.629556650246307,0.0,0.2758620689655173,0.0,49.3448275862069
org_springframework_beans_testfixture_factory_xml,0.0,26.5,0.0,0.0,0.0,97.0
org_springframework_contextsupport_testfixture_jcache,0.0,30.0,0.0,0.0,0.0,146.5
org_springframework_context_index,0.0,4.5,0.0,1.5,0.0,29.5
org_springframework_context_index_processor,-0.03265993265993254,11.634747474747474,-0.022087542087542086,1.908282828282828,-0.060336700336699786,40.82262626262626
org_springframework_context_testfixture,0.0,19.4,0.0,1.0,0.0,79.65
org_springframework_context_testfixture_beans,0.0,5.0,0.0,0.3333333333333333,0.0,18.666666666666668
org_springframework_context_testfixture_cache,0.0,24.3,0.0,1.0,0.0,102.2
org_springframework_context_testfixture_jndi,0.0,20.25,0.0,0.5,0.0,84.25
org_springframework_core_convert_support,0.0,2.5,0.0,1.0,0.0,24.5
org_springframework_core_metrics_jfr,0.0,4.0,0.0,0.16666666666666666,0.0,27.5
org_springframework_core_testfixture_codec,0.0,8.0,0.0,0.0,0.0,36.5
org_springframework_core_testfixture_io_buffer,0.012820512820512638,14.568376068376066,0.0,7.0,0.025641025641025276,58.80341880341881
org_springframework_core_testfixture_xml,0.0,5.5,0.0,1.0,0.0,21.5
org_springframework_expression_spel,0.0,2.5,0.0,0.0,0.0,23.0
org_springframework_http,0.0,4.0,0.0,0.75,0.0,22.75
org_springframework_http_codec,-0.037995679950467286,12.142712882074585,0.004985097785249759,0.8980712029724187,-0.32888934351700266,58.24678512976386
org_springframework_http_codec_protobuf,-0.014285714285714233,12.193333333333332,-0.014285714285714282,1.393333333333333,-0.021428571428571224,69.78999999999999
org_springframework_messaging_handler_invocation_reactive,-0.05228758169934604,14.282828282828284,0.0013071895424836665,0.7676767676767677,-0.2939988116458679,68.98484848484847
org_springframework_messaging_rsocket_annotation_support,0.042857142857142705,20.665934065934064,0.0,1.1999999999999997,0.23076923076923103,83.36923076923078
org_springframework_mock_http_server_reactive,-0.06000000000000003,17.245454545454546,-0.041818181818181824,3.5363636363636366,-0.28909090909090945,86.42727272727274
org_springframework_orm_hibernate5_support,-0.03296703296703295,15.013186813186815,0.0,0.0,-0.09890109890109895,58.23956043956046
org_springframework_r2dbc,0.01113905656159118,9.428888143676875,0.009758551307847009,1.262184216409569,0.016918175720990445,45.915548848647454
org_springframework_r2dbc_connection,0.04685714285714303,13.089523809523811,0.0,1.92,0.16114285714285656,55.137142857142855
org_springframework_r2dbc_connection_lookup,0.0,7.6000000000000005,0.0,0.39999999999999997,0.0,28.8
org_springframework_r2dbc_core,0.0020779220779220914,7.635209235209237,0.017662337662337605,0.8992784992784995,-0.040779220779220846,42.15901875901875
org_springframework_transaction_reactive,0.0,17.76923076923077,0.0,1.9230769230769231,0.010758472296932307,72.71005917159763
org_springframework_web_cors,-0.1011198945981555,25.353260869565222,-0.012063570487483521,3.159873188405797,-0.38882026789635477,81.793327294686
org_springframework_web_cors_reactive,0.01103896103896104,13.437229437229437,0.014285714285714284,1.7976190476190477,-0.052597402597402594,45.88311688311688
org_springframework_web_reactive_function_server_support,-0.05538355693154464,12.785575048732946,-0.003955968352253183,0.8391812865497077,-0.17010663914688728,50.69590643274856
org_springframework_web_reactive_socket_server,-0.077310924369748,13.671282149223329,-0.05429505135387489,1.683547661488838,-0.24512350394703394,59.66454460572109
org_springframework_web_reactive_socket_server_upgrade,-0.03877450980392169,13.263725490196078,-0.026617647058823527,2.0558823529411763,-0.14019607843137222,60.75980392156862
org_springframework_web_servlet_function,-0.06515386948241302,12.619064768108839,-0.010445087296352894,2.5449586352223332,-0.2643907950336247,65.10445122460548
org_springframework_web_servlet_view_freemarker,-0.01067193675889329,9.569565217391306,0.0,0.40000000000000013,-0.0061264822134388,37.702173913043474
org_springframework_web_servlet_view_groovy,-0.02025691699604743,11.407608695652174,0.0,0.0,-0.029644268774703556,38.76086956521739
org_springframework_web_socket_sockjs_transport_handler,0.0013851637492941938,7.225834627329194,-0.0010410784867306603,0.561917701863354,0.009484401468097132,29.871991459627335
org_springframework_web_testfixture_http_client_reactive,-0.016483516483516484,17.857142857142858,0.0,1.0,-0.038461538461538464,64.85714285714286
org_springframework_web_testfixture_http_server_reactive_bootstrap,0.0,9.75,0.0,0.375,0.0,41.875
org_springframework_web_testfixture_method,0.0,10.14285714285714,0.0,1.7142857142857144,0.0,60.0
org_springframework_web_testfixture_server,0.0,8.75,0.0,2.25,0.0,38.0
org_springframework_web_util_pattern,0.0,9.333333333333334,0.0,3.0,0.0,58.66666666666664
org_springframework_beans_factory_access,0.0,7.2857142857142865,0.0,0.14285714285714285,0.0,36.714285714285715
org_springframework_beans_factory_access_el,0.0,9.5,0.0,0.0,0.0,34.5
org_springframework_cache_guava,0.0,14.666666666666664,0.0,0.6666666666666666,0.0,59.33333333333334
org_springframework_context_access,0.0,6.75,0.0,0.75,0.0,25.25
org_springframework_instrument_classloading,0.0,16.0,0.0,1.5,0.0,47.0
org_springframework_jca_work_jboss,0.0,2.5,0.0,2.5,0.0,15.5
org_springframework_jdbc_support_nativejdbc,0.0,9.888888888888891,0.0,0.4444444444444444,0.0,35.333333333333336
org_springframework_mock_web_portlet,0.0,19.68,0.0,2.24,0.0,70.16
org_springframework_orm_hibernate3,0.0,25.621621621621625,0.0,2.216216216216216,0.0,97.83783783783785
org_springframework_web_portlet_bind,0.0,8.75,0.0,1.75,0.0,42.5
