package_name,release,cbo,nosi,loc,wmc,rfc,lcom,tcc,lcc,dit
org_hibernate_annotations,11~4.3.1.Final,0.2857142857142857,0.0,12.714285714285714,1.8571428571428572,0.35714285714285715,0.0,-0.7142857142857143,-0.7142857142857143,1.0
org_hibernate_bytecode_buildtime_internal,11~4.3.1.Final,7.0,0.0,32.5,5.0,4.0,1.5,0.33333335,0.5,1.5
org_hibernate_bytecode_buildtime_spi,11~4.3.1.Final,2.5,0.25,42.875,7.625,6.25,6.75,0.319444445,0.319444445,1.375
org_hibernate_engine_config,11~4.3.1.Final,5.333333333333333,0.3333333333333333,26.0,7.333333333333333,5.333333333333333,6.0,0.11111111333333333,0.11111111333333333,1.0
org_hibernate_engine_config_internal,11~4.3.1.Final,6.5,0.5,34.0,8.5,8.0,4.0,0.16666667,0.16666667,1.0
org_hibernate_engine_jdbc_batch_spi,11~4.3.1.Final,1.0,0.0,5.333333333333333,3.3333333333333335,0.0,5.666666666666667,0.0,0.0,1.0
org_hibernate_engine_jdbc_connections_internal,11~4.3.1.Final,6.7,0.6,60.9,14.0,12.5,8.6,0.24523809600000002,0.361111114,1.2
org_hibernate_engine_query_spi,11~4.3.1.Final,5.260869565217392,1.0,56.869565217391305,12.826086956521738,12.521739130434783,7.391304347826087,0.47634271813043483,0.7103864750869565,1.173913043478261
org_hibernate_engine_query_spi_sql,11~4.3.1.Final,3.7142857142857144,0.42857142857142855,45.857142857142854,13.142857142857142,8.0,0.0,0.5734693942857143,0.9020408185714286,1.4285714285714286
org_hibernate_engine_transaction_internal,11~4.3.1.Final,8.076923076923077,1.9230769230769231,74.23076923076923,21.0,17.692307692307693,53.76923076923077,0.2126390333076923,0.26379088176923077,1.3076923076923077
org_hibernate_engine_transaction_internal_jta,11~4.3.1.Final,8.333333333333334,3.8333333333333335,79.83333333333333,22.833333333333332,16.5,61.666666666666664,0.15223025216666666,0.1696594438333333,1.3333333333333333
org_hibernate_engine_transaction_spi,11~4.3.1.Final,3.5,0.0,20.8,10.8,2.1,80.8,-0.1923280425,-0.190740741,1.0
org_hibernate_envers_event_spi,11~4.3.1.Final,8.8,0.0,27.8,7.6,15.6,4.5,0.08333333400000001,0.08333333400000001,2.0
org_hibernate_envers_internal_entities_mapper_relation_lazy,11~4.3.1.Final,4.933333333333334,0.0,37.86666666666667,8.866666666666667,7.666666666666667,6.933333333333334,0.5041604019999999,0.5548426553333333,1.9333333333333333
org_hibernate_hql_internal_ast_tree,11~4.3.1.Final,7.492753623188406,0.37681159420289856,68.72463768115942,19.28985507246377,17.405797101449274,77.27536231884058,0.12019550428985504,0.165116448231884,4.420289855072464
org_hibernate_metamodel_source_annotations_xml_mocker,11~4.3.1.Final,10.46808510638298,5.957446808510638,69.74468085106383,18.06382978723404,19.80851063829787,48.93617021276596,0.5637771736659575,0.597531646219149,2.276595744680851
org_hibernate_metamodel_source_binder,11~4.3.1.Final,3.9714285714285715,0.22857142857142856,25.17142857142857,8.057142857142857,9.685714285714285,47.457142857142856,-0.14285714285714285,-0.14285714285714285,1.0
org_hibernate_metamodel_source_hbm,11~4.3.1.Final,7.03921568627451,1.3333333333333333,50.07843137254902,13.058823529411764,10.843137254901961,25.254901960784313,0.1427380374901961,0.20178692323529412,1.0784313725490196
org_hibernate_metamodel_source_internal,11~4.3.1.Final,10.23076923076923,0.6923076923076923,89.92307692307692,19.76923076923077,16.846153846153847,120.53846153846153,0.5117956541538461,0.5916803061538461,1.1538461538461537
org_hibernate_osgitest,11~4.3.1.Final,3.6666666666666665,0.0,12.833333333333334,3.1666666666666665,2.0,0.8333333333333334,0.7222222233333334,0.7222222233333334,1.0
org_hibernate_osgitest_command,11~4.3.1.Final,5.571428571428571,0.5714285714285714,12.714285714285714,2.2857142857142856,4.0,0.0,1.0,1.0,1.0
org_hibernate_persister_walking_internal,11~4.3.1.Final,6.857142857142857,0.5714285714285714,47.642857142857146,7.571428571428571,5.285714285714286,11.285714285714286,0.10187075114285715,0.13520408257142857,1.1428571428571428
org_hibernate_persister_walking_spi,11~4.3.1.Final,5.0,0.13333333333333333,19.6,7.066666666666666,5.066666666666666,19.533333333333335,0.06666666666666667,0.06666666666666667,1.0666666666666667
org_hibernate_procedure_internal,11~4.3.1.Final,7.25,1.0,52.8125,12.5,10.6875,26.375,0.20491801187500003,0.32594246,1.375
org_hibernate_result,11~4.3.1.Final,3.3,0.3,31.0,6.5,4.5,5.6,0.207777779,0.254761908,1.3
org_hibernate_result_internal,11~4.3.1.Final,4.333333333333333,0.5,47.666666666666664,8.833333333333334,7.5,6.833333333333333,0.3462962983333333,0.4246031799999999,1.3333333333333333
org_hibernate_secure,11~4.3.1.Final,4.1875,0.375,19.6875,4.25,4.1875,2.375,0.08333333375,0.11458333375,1.3125
org_hibernate_secure_spi,11~4.3.1.Final,3.625,0.125,18.75,4.75,2.75,2.125,0.1041666675,0.1666666675,1.125
org_hibernate_type_descriptor_converter,11~4.3.1.Final,6.333333333333333,0.0,36.666666666666664,5.333333333333333,3.0,2.6666666666666665,0.4666666666666666,0.6666666666666666,1.3333333333333333
org_hibernate_internal_util_type,11~4.3.1.Final,2.0,0.3,26.9,5.3,0.7,3.5,0.0,0.0,1.0
org_hibernate_jmx_internal,11~4.3.1.Final,4.666666666666667,1.6666666666666667,41.333333333333336,10.666666666666666,11.0,1.0,0.11111111333333333,0.11111111333333333,1.0
org_hibernate_loader_plan_spi,11~4.3.1.Final,1.8636363636363635,0.09090909090909091,5.136363636363637,2.3181818181818183,0.045454545454545456,4.2727272727272725,-0.4090909090909091,-0.4090909090909091,1.0454545454545454
org_hibernate_mapping,11~4.3.1.Final,7.557377049180328,0.5737704918032787,80.31147540983606,24.60655737704918,16.37704918032787,465.6885245901639,0.17634651416393443,0.25038558770491803,1.639344262295082
org_hibernate_metamodel,11~4.3.1.Final,7.685430463576159,2.0165562913907285,51.211920529801326,13.705298013245033,11.771523178807946,57.90728476821192,0.21424312030231787,0.2870633266963576,1.380794701986755
org_hibernate_metamodel_binding,11~4.3.1.Final,5.675675675675675,0.35135135135135137,44.37837837837838,13.027027027027026,4.45945945945946,156.51351351351352,0.12977125656756755,0.26767744986486486,1.4324324324324325
org_hibernate_metamodel_domain,11~4.3.1.Final,3.2222222222222223,0.05555555555555555,23.72222222222222,6.388888888888889,1.6666666666666667,11.944444444444445,0.1643284488888889,0.24506511944444442,1.3333333333333333
org_hibernate_metamodel_relational,11~4.3.1.Final,5.352941176470588,1.2941176470588236,44.529411764705884,12.823529411764707,9.911764705882353,30.558823529411764,0.20758466999999997,0.3473682170588235,1.2352941176470589
org_hibernate_metamodel_relational_state,11~4.3.1.Final,1.25,0.0,6.0,4.0,0.0,23.0,-0.5,-0.5,1.0
org_hibernate_metamodel_source,11~4.3.1.Final,8.580487804878048,2.658536585365854,56.68780487804878,14.746341463414634,14.263414634146342,48.8390243902439,0.24764599174780483,0.29881642676731707,1.4097560975609755
org_hibernate_metamodel_source_annotations,11~4.3.1.Final,10.795918367346939,4.642857142857143,70.31632653061224,17.948979591836736,18.285714285714285,53.857142857142854,0.40453029277857133,0.47024402267653054,1.7551020408163265
org_hibernate_metamodel_source_annotations_attribute,11~4.3.1.Final,6.045454545454546,0.6818181818181818,54.04545454545455,14.909090909090908,10.272727272727273,39.13636363636363,0.5403035065909091,0.6312190604545455,1.3636363636363635
org_hibernate_metamodel_source_annotations_attribute_type,11~4.3.1.Final,5.0,0.8571428571428571,34.142857142857146,9.428571428571429,8.0,2.142857142857143,0.5714285671428572,0.5952380957142857,1.5714285714285714
org_hibernate_metamodel_source_annotations_entity,11~4.3.1.Final,11.23076923076923,1.4615384615384615,119.23076923076923,31.53846153846154,23.53846153846154,147.69230769230768,0.20313205500000003,0.34496431307692316,1.2307692307692308
org_hibernate_metamodel_source_annotations_xml,11~4.3.1.Final,9.592592592592593,5.2592592592592595,64.53703703703704,16.37037037037037,18.01851851851852,42.851851851851855,0.47217642893148154,0.5015553217092593,2.1666666666666665
org_hibernate_metamodel_source_annotations_xml_mocker,12~4.3.0.Beta5,10.46808510638298,5.957446808510638,69.74468085106383,18.06382978723404,19.80851063829787,48.93617021276596,0.5637771736659575,0.597531646219149,2.276595744680851
org_hibernate,12~4.3.0.Beta5,6.971008737092931,1.4519459888800634,62.98927720413026,16.029785544082607,12.77760127084988,149.8617950754567,0.1789575095774623,0.24244744694032963,1.5706910246227164
org_hibernate_action_internal,12~4.3.0.Beta5,8.666666666666666,0.2222222222222222,66.77777777777777,17.22222222222222,24.666666666666668,14.722222222222221,0.33740887166666667,0.40515802333333334,1.6111111111111112
org_hibernate_annotations,12~4.3.0.Beta5,0.26666666666666666,0.0,12.0,1.7333333333333334,0.3333333333333333,0.0,-0.7333333333333333,-0.7333333333333333,1.0
org_hibernate_bytecode_buildtime_internal,12~4.3.0.Beta5,7.0,0.0,32.5,5.0,4.0,1.5,0.33333335,0.5,1.5
org_hibernate_bytecode_buildtime_spi,12~4.3.0.Beta5,2.5,0.25,42.875,7.625,6.25,6.75,0.319444445,0.319444445,1.375
org_hibernate_engine_config,12~4.3.0.Beta5,5.333333333333333,0.3333333333333333,26.0,7.333333333333333,5.333333333333333,6.0,0.11111111333333333,0.11111111333333333,1.0
org_hibernate_engine_config_internal,12~4.3.0.Beta5,6.5,0.5,34.0,8.5,8.0,4.0,0.16666667,0.16666667,1.0
org_hibernate_engine_jdbc_batch_spi,12~4.3.0.Beta5,1.0,0.0,5.333333333333333,3.3333333333333335,0.0,5.666666666666667,0.0,0.0,1.0
org_hibernate_engine_jdbc_connections_internal,12~4.3.0.Beta5,6.4,0.6,58.1,13.7,12.4,8.6,0.24523809600000002,0.361111114,1.2
org_hibernate_engine_query_spi,12~4.3.0.Beta5,4.818181818181818,1.0454545454545454,56.68181818181818,12.863636363636363,11.818181818181818,7.136363636363637,0.4530228816818182,0.6969251353181818,1.1818181818181819
org_hibernate_engine_query_spi_sql,12~4.3.0.Beta5,3.7142857142857144,0.42857142857142855,45.857142857142854,13.285714285714286,8.0,0.0,0.5734693942857143,0.9020408185714286,1.4285714285714286
org_hibernate_engine_transaction_internal,12~4.3.0.Beta5,8.0,1.9230769230769231,73.92307692307692,20.846153846153847,17.923076923076923,53.61538461538461,0.21198157176923077,0.25875033561538463,1.3076923076923077
org_hibernate_engine_transaction_internal_jta,12~4.3.0.Beta5,8.333333333333334,3.8333333333333335,79.16666666666667,22.666666666666668,16.833333333333332,59.666666666666664,0.15223025216666666,0.1696594438333333,1.3333333333333333
org_hibernate_engine_transaction_spi,12~4.3.0.Beta5,3.5,0.0,20.2,10.2,2.2,70.3,-0.1923280425,-0.190740741,1.0
org_hibernate_envers_event_spi,12~4.3.0.Beta5,8.8,0.0,27.8,7.6,15.6,4.5,0.08333333400000001,0.08333333400000001,2.0
org_hibernate_envers_internal_entities_mapper_relation_lazy,12~4.3.0.Beta5,4.933333333333334,0.0,37.86666666666667,8.866666666666667,7.666666666666667,6.933333333333334,0.5041604019999999,0.5548426553333333,1.9333333333333333
org_hibernate_envers_internal_entities_mapper_relation_query,12~4.3.0.Beta5,7.0,0.14285714285714285,39.57142857142857,5.714285714285714,15.571428571428571,10.285714285714286,0.34693879999999994,0.5918367357142857,1.7142857142857142
org_hibernate_envers_query_internal_property,12~4.3.0.Beta5,2.0,0.0,9.0,2.0,2.0,0.0,1.0,1.0,1.0
org_hibernate_hql_internal_ast_tree,12~4.3.0.Beta5,7.6716417910447765,0.373134328358209,70.08955223880596,19.71641791044776,17.850746268656717,77.61194029850746,0.1514794809253731,0.1995660693731343,4.432835820895522
org_hibernate_internal,12~4.3.0.Beta5,6.655405405405405,1.885135135135135,101.77702702702703,24.013513513513512,14.79054054054054,705.6148648648649,0.21831571829425675,0.30286776124695947,1.5945945945945945
org_hibernate_internal_util_type,12~4.3.0.Beta5,2.0,0.3,26.7,5.2,0.7,3.1,0.0,0.0,1.0
org_hibernate_jmx_internal,12~4.3.0.Beta5,4.666666666666667,1.6666666666666667,41.333333333333336,10.666666666666666,11.0,1.0,0.11111111333333333,0.11111111333333333,1.0
org_hibernate_metamodel_source_binder,12~4.3.0.Beta5,3.9714285714285715,0.22857142857142856,25.17142857142857,8.057142857142857,9.685714285714285,47.457142857142856,-0.14285714285714285,-0.14285714285714285,1.0
org_hibernate_metamodel_source_hbm,12~4.3.0.Beta5,7.03921568627451,1.3333333333333333,50.07843137254902,13.058823529411764,10.843137254901961,25.254901960784313,0.1427380374901961,0.20178692323529412,1.0784313725490196
org_hibernate_metamodel_source_internal,12~4.3.0.Beta5,10.23076923076923,0.6923076923076923,89.92307692307692,19.76923076923077,16.846153846153847,120.53846153846153,0.5117956541538461,0.5916803061538461,1.1538461538461537
org_hibernate_osgitest,12~4.3.0.Beta5,3.6666666666666665,0.0,12.833333333333334,3.1666666666666665,2.0,0.8333333333333334,0.7222222233333334,0.7222222233333334,1.0
org_hibernate_osgitest_command,12~4.3.0.Beta5,5.571428571428571,0.5714285714285714,12.714285714285714,2.2857142857142856,4.0,0.0,1.0,1.0,1.0
org_hibernate_osgi_test_client,12~4.3.0.Beta5,7.5,0.0,69.5,12.0,16.0,1.0,0.16666667,0.16666667,1.0
org_hibernate_persister_walking_internal,12~4.3.0.Beta5,6.857142857142857,0.5714285714285714,46.785714285714285,7.214285714285714,5.285714285714286,10.428571428571429,0.10187075114285715,0.13520408257142857,1.1428571428571428
org_hibernate_persister_walking_spi,12~4.3.0.Beta5,4.933333333333334,0.13333333333333333,19.066666666666666,6.866666666666666,4.866666666666666,19.266666666666666,0.06666666666666667,0.06666666666666667,1.0666666666666667
org_hibernate_procedure_internal,12~4.3.0.Beta5,7.3125,1.0,52.8125,12.5,10.5625,26.375,0.20491801187500003,0.32594246,1.375
org_hibernate_proxool_internal,12~4.3.0.Beta5,6.0,0.5,63.5,17.5,19.5,38.5,0.05357143,0.05357143,1.0
org_hibernate_result,12~4.3.0.Beta5,3.3,0.3,31.0,6.5,4.5,5.6,0.207777779,0.254761908,1.3
org_hibernate_result_internal,12~4.3.0.Beta5,4.333333333333333,0.5,47.666666666666664,8.833333333333334,7.5,6.833333333333333,0.3462962983333333,0.4246031799999999,1.3333333333333333
org_hibernate_secure,12~4.3.0.Beta5,4.1875,0.375,19.6875,4.25,4.1875,2.375,0.08333333375,0.11458333375,1.3125
org_hibernate_secure_spi,12~4.3.0.Beta5,3.625,0.125,18.75,4.75,2.75,2.125,0.1041666675,0.1666666675,1.125
org_hibernate_type_descriptor_converter,12~4.3.0.Beta5,6.333333333333333,0.0,36.666666666666664,5.333333333333333,3.0,2.6666666666666665,0.4666666666666666,0.6666666666666666,1.3333333333333333
org_hibernate_loader_internal,12~4.3.0.Beta5,9.0,0.25,59.5,17.0,17.5,17.25,0.30793651499999997,0.56904762,1.5
org_hibernate_loader_plan_exec_internal,12~4.3.0.Beta5,10.0,4.625,67.0,14.125,17.125,34.25,0.29583333749999996,0.40909091,1.0
org_hibernate_loader_plan_exec_process_internal,12~4.3.0.Beta5,9.466666666666667,0.4,54.86666666666667,12.4,17.266666666666666,12.4,0.2341991353333333,0.28326118466666667,1.1333333333333333
org_hibernate_loader_plan_exec_query_internal,12~4.3.0.Beta5,7.0,0.0,67.0,15.666666666666666,21.666666666666668,21.333333333333332,0.12626262666666668,0.2272727333333333,1.0
org_hibernate_loader_plan_internal,12~4.3.0.Beta5,7.166666666666667,0.3333333333333333,23.833333333333332,6.666666666666667,3.8333333333333335,12.166666666666666,0.10367965583333333,0.16201298416666668,1.5
org_hibernate_loader_plan_spi,12~4.3.0.Beta5,10.28888888888889,0.26666666666666666,38.044444444444444,9.377777777777778,6.533333333333333,31.6,0.20776981433333333,0.264099613,2.2666666666666666
org_hibernate_loader_plan_spi_build,12~4.3.0.Beta5,13.714285714285714,0.8571428571428571,90.57142857142857,17.142857142857142,14.714285714285714,80.0,0.31791444,0.3630761442857143,2.4285714285714284
org_hibernate_loader_plan_spi_visit,12~4.3.0.Beta5,8.714285714285714,0.0,33.285714285714285,12.428571428571429,6.857142857142857,49.714285714285715,0.25490196285714284,0.25490196285714284,1.0
org_hibernate_loader_spi,12~4.3.0.Beta5,6.5,0.0,9.0,7.0,0.0,33.5,0.0,0.0,1.0
org_hibernate_mapping,12~4.3.0.Beta5,7.557377049180328,0.5737704918032787,80.32786885245902,24.60655737704918,16.327868852459016,466.42622950819674,0.17631197652459016,0.25035105006557373,1.639344262295082
org_hibernate_metamodel,12~4.3.0.Beta5,7.685430463576159,2.0165562913907285,51.211920529801326,13.705298013245033,11.771523178807946,57.90728476821192,0.21424312030231787,0.2870633266963576,1.380794701986755
org_hibernate_metamodel_binding,12~4.3.0.Beta5,5.675675675675675,0.35135135135135137,44.37837837837838,13.027027027027026,4.45945945945946,156.51351351351352,0.12977125656756755,0.26767744986486486,1.4324324324324325
org_hibernate_metamodel_domain,12~4.3.0.Beta5,3.2222222222222223,0.05555555555555555,23.72222222222222,6.388888888888889,1.6666666666666667,11.944444444444445,0.1643284488888889,0.24506511944444442,1.3333333333333333
org_hibernate_metamodel_relational,12~4.3.0.Beta5,5.352941176470588,1.2941176470588236,44.529411764705884,12.823529411764707,9.911764705882353,30.558823529411764,0.20758466999999997,0.3473682170588235,1.2352941176470589
org_hibernate_metamodel_relational_state,12~4.3.0.Beta5,1.25,0.0,6.0,4.0,0.0,23.0,-0.5,-0.5,1.0
org_hibernate_metamodel_source,12~4.3.0.Beta5,8.580487804878048,2.658536585365854,56.68780487804878,14.746341463414634,14.263414634146342,48.8390243902439,0.24764599174780483,0.29881642676731707,1.4097560975609755
org_hibernate_metamodel_source_annotations,12~4.3.0.Beta5,10.795918367346939,4.642857142857143,70.31632653061224,17.948979591836736,18.285714285714285,53.857142857142854,0.40453029277857133,0.47024402267653065,1.7551020408163265
org_hibernate_metamodel_source_annotations_attribute,12~4.3.0.Beta5,6.045454545454546,0.6818181818181818,54.04545454545455,14.909090909090908,10.272727272727273,39.13636363636363,0.5403035065909091,0.6312190604545455,1.3636363636363635
org_hibernate_metamodel_source_annotations_attribute_type,12~4.3.0.Beta5,5.0,0.8571428571428571,34.142857142857146,9.428571428571429,8.0,2.142857142857143,0.5714285671428572,0.5952380957142857,1.5714285714285714
org_hibernate_metamodel_source_annotations_entity,12~4.3.0.Beta5,11.23076923076923,1.4615384615384615,119.23076923076923,31.53846153846154,23.53846153846154,147.69230769230768,0.20313205500000003,0.34496431307692316,1.2307692307692308
org_hibernate_metamodel_source_annotations_xml,12~4.3.0.Beta5,9.592592592592593,5.2592592592592595,64.53703703703704,16.37037037037037,18.01851851851852,42.851851851851855,0.47217642893148154,0.5015553217092593,2.1666666666666665
org_hibernate_metamodel_source_annotations_xml_filter,12~4.3.0.Beta5,3.6666666666666665,0.3333333333333333,32.5,5.833333333333333,6.833333333333333,2.3333333333333335,0.0,0.0,1.5
org_hibernate_envers_internal_entities_mapper_relation_lazy,13~4.3.0.Beta4,6.333333333333333,0.0,49.13333333333333,12.6,11.133333333333333,6.733333333333333,0.5663462579999998,0.6170285113333333,1.8
org_hibernate_metamodel_domain,13~4.3.0.Beta4,3.2222222222222223,0.05555555555555555,23.72222222222222,6.388888888888889,1.6666666666666667,11.944444444444445,0.1643284488888889,0.24506511944444442,1.3333333333333333
org_hibernate,13~4.3.0.Beta4,6.818334735071488,1.4562657695542474,64.07443229604709,16.27964676198486,12.780067283431455,155.83599663582842,0.17967916262188816,0.24206345806806137,1.56013456686291
org_hibernate_action_internal,13~4.3.0.Beta4,8.666666666666666,0.2222222222222222,66.88888888888889,17.166666666666668,24.666666666666668,14.277777777777779,0.3393929988888889,0.4071421505555556,1.6111111111111112
org_hibernate_annotations,13~4.3.0.Beta4,0.26666666666666666,0.0,11.933333333333334,1.7333333333333334,0.3333333333333333,0.0,-0.7333333333333333,-0.7333333333333333,1.0
org_hibernate_bytecode_buildtime_internal,13~4.3.0.Beta4,7.0,0.0,32.5,5.0,4.0,1.5,0.33333335,0.5,1.5
org_hibernate_bytecode_buildtime_spi,13~4.3.0.Beta4,2.5,0.25,42.875,7.625,6.25,6.75,0.319444445,0.319444445,1.375
org_hibernate_cache_ehcache_internal_strategy,13~4.3.0.Beta4,7.421052631578948,0.05263157894736842,47.8421052631579,11.842105263157896,6.105263157894737,22.36842105263158,0.15051264631578945,0.19006607684210525,1.8421052631578947
org_hibernate_engine_config,13~4.3.0.Beta4,5.333333333333333,0.3333333333333333,26.0,7.333333333333333,5.333333333333333,6.0,0.11111111333333333,0.11111111333333333,1.0
org_hibernate_engine_config_internal,13~4.3.0.Beta4,6.5,0.5,34.0,8.5,8.0,4.0,0.16666667,0.16666667,1.0
org_hibernate_engine_jdbc_batch_spi,13~4.3.0.Beta4,1.0,0.0,5.333333333333333,3.3333333333333335,0.0,5.666666666666667,0.0,0.0,1.0
org_hibernate_engine_jdbc_connections_internal,13~4.3.0.Beta4,9.4,1.0,93.0,23.2,22.4,14.0,0.093333332,0.15,1.0
org_hibernate_engine_query_spi,13~4.3.0.Beta4,4.3478260869565215,1.0,52.608695652173914,11.91304347826087,10.956521739130435,6.695652173913044,0.38536922856521744,0.6352484476956521,1.173913043478261
org_hibernate_engine_query_spi_sql,13~4.3.0.Beta4,2.5,0.375,35.875,10.625,6.0,0.0,0.3666666775,0.7,1.375
org_hibernate_engine_transaction_internal,13~4.3.0.Beta4,8.0,1.9230769230769231,73.6923076923077,20.76923076923077,17.846153846153847,51.30769230769231,0.21352441715384615,0.2631860125384616,1.3076923076923077
org_hibernate_engine_transaction_internal_jta,13~4.3.0.Beta4,8.333333333333334,3.8333333333333335,79.16666666666667,22.666666666666668,16.833333333333332,59.666666666666664,0.15223025216666666,0.1696594438333333,1.3333333333333333
org_hibernate_engine_transaction_spi,13~4.3.0.Beta4,3.5,0.0,20.1,10.1,2.2,68.2,-0.1923280425,-0.190740741,1.0
org_hibernate_envers_event_spi,13~4.3.0.Beta4,8.8,0.0,27.6,7.5,15.6,4.5,0.08333333400000001,0.08333333400000001,2.0
org_hibernate_metamodel_relational,13~4.3.0.Beta4,5.352941176470588,1.2941176470588236,44.529411764705884,12.823529411764707,9.911764705882353,30.558823529411764,0.20758466999999997,0.3473682170588235,1.2352941176470589
